id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
24446,tt0938666,0.0841539999999999,0,0,Holiday in Handcuffs,Melissa Joan Hart|Mario LÃ³pez|Markie Post|June Lockhart|Timothy Bottoms,http://abcfamily.go.com/abcfamily/path/section_Specials+25-Days-of-Christmas+HolidayInHandcuffs/page,Ron Underwood,,family holiday|christmas,"A ne er-do-well thirty-something (Melissa Joan Hart) attempts to appease her family by kidnapping herself an attractive boyfriend (Mario Lopez) for the family Christmas. Despite unlikely odds and dysfunctional family moments, the two fall in love and share a magical Christmas.",120,TV Movie|Comedy|Romance|Family,,12/9/07,32,6.1,2007,0,0
105325,tt1114718,0.080811,0,0,How to Hook Up Your Home Theater,Bill Farmer|Corey Burton,,Kevin Deters|Stevie Wermers,,home|technology|shopping|disney short|mall,"Goofy tries to set up his new home theater in time for the big game, with disastrous results.",6,Animation|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,12/20/07,11,7.8,2007,0,0
14396,tt0462229,0.080562,20000000,10337477,Code Name: The Cleaner,Cedric the Entertainer|Lucy Liu|Nicollette Sheridan|Mark Dacascos|Callum Keith Rennie,,Les Mayfield,,,"Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants. When he finds himself entangled in a government conspiracy, Jake and his pursuers become convinced that he is an undercover agent.",84,Action|Comedy|Crime,New Line Cinema,1/5/07,45,4.9,2007,21033371.6526309,10871599.7845762
16453,tt0804558,0.07966,0,0,Zach Galifianakis: Live at the Purple Onion,Zach Galifianakis|Joe Wagner|Brian Unger,,Michael Blieden,,stand-up|stand up comedy,"From an inauspicious beginning performing comedy routines in the back of a burger joint in New York, unorthodox stand-up star Zach Galifianakis has made a splash on the scene with his inimitable brand of humor. In this live show filmed at San Francisco's Purple Onion nightclub, the versatile funnyman serves up a healthy dose of his signature wit.",61,Comedy,Red Envelope Entertainment|NetFlix|Sixth Way Productions|The Claw|Anacol Productions Inc.,3/6/07,17,7.3,2007,0,0
17158,tt0869152,0.149561,0,0,They Wait,Jaime King|Terry Chen|Cheng Pei-Pei|Henry O|Michael Biehn,,Ernie Barbarash,Bad things happen to those who wait.,ghost|asian horror,"Jason and his wife, Sarah, leave their adopted home of Shanghai and travel to Vancouver, British Columbia, for his uncle's funeral, staying with his Aunt Mei. Already disoriented, Jason and Sarah are unnerved when their son, Sam, begins seeing ghosts and violent deaths. After Sam is hospitalized, Sarah consults with a pharmacist who's well-informed about Chinese mythology and who tells her that supernatural forces threaten her son.",89,Horror|Mystery|Thriller,Brightlight Pictures Inc.|TVA Films,9/6/07,13,5,2007,0,0
14650,tt0478705,0.077227,0,0,Michou d'Auber,GÃ©rard Depardieu|Nathalie Baye|Mathieu Amalric|Samy Seghir|Catherine Hiegel,,Thomas Gilou,,,No overview found.,124,Drama|Thriller,TF1 Films Production|EuropaCorp.|MP Productions,2/28/07,11,5.8,2007,0,0
4157,tt0806088,0.071965,0,12000000,Heyy Babyy,Akshay Kumar|Fardeen Khan|Ritesh Deshmukh|Vidya Balan|Boman Irani,http://heyybabyy.erosentertainment.com,Sajid Khan,,sydney,"Three handsome Sydney bachelors Aroush,Tanmay and Al â€“ are having the time of their lives in Sydney. They flirt around, and have numerous conquests to their credit. They suddenly find their dating and mating rituals destroyed when a dimpled little roommate lands up on their doorstep. When it comes to babies, theyâ€™re total zeroes and this bundle of joy is anything but joyous.",160,Drama|Comedy|Romance|Foreign,Nadiadwala Grandsons,8/24/07,13,6.4,2007,0,12620022.9915785
10247,tt0760311,0.070616,0,0,He Was a Quiet Man,Christian Slater|John Gulager|Elisha Cuthbert|Jamison Jones|Michael DeLuise,,Frank A. Cappello,He seemed like such a nice guy.. He pretty much kept to himself...,suicide|paraplegic|office|aquarium|gun rampage,"A troubled loner, Bob Maconel, imagines blowing up the tower in Los Angeles where he works. He takes a revolver to his office intent on killing colleagues, and then himself. At home, he holds conversations with his fish, who encourage him to do it. His supervisor picks on him. As he's screwing his courage to the sticking place, he drops a bullet; while on the floor looking for it, another colleague does exactly what Bob has been planning. Bob emerges a hero and the one colleague he likes, a woman with a bright smile, is severely wounded. Can Bob help her through despair and find himself and joy in life? Or, as everyone says, is this impossible for a man like him?",95,Romance|Comedy|Drama,Neo Art & Logic|Quiet Man Productions,11/23/07,29,6.4,2007,0,0
30680,tt0493439,0.069719,0,0,On the Doll,Brittany Snow|Josh Janowicz|Clayne Crawford|Shanna Collins|James Russo,http://www.onthedoll.com/,Thomas Mignone,,rape|victim|independent film,"On The Doll is a story of the victims of child abuse, and the pain it visits upon their later lives. With interweaving stories following victims and victimizers, the film depicts the variety of experiences of abuse.",102,Crime|Drama|Thriller,,10/12/07,10,7.4,2007,0,0
27359,tt0443455,0.068984,0,0,Brand Upon the Brain! A Remembrance in 12 Chapters,Isabella Rossellini|Erik Steffen Maahs|Sullivan Brown|Gretchen Krich|Maya Lawson,http://www.branduponthebrain.com/,Guy Maddin,,independent film,"Together with his teenage sister and a horde of orphans, young Guy Maddin lazes away his under-stimulated youth on the mysterious island he will someday inherit. In the lighthouse orphanage in which they all live, their every move is watched over by their overbearing and tyrannical mother while their father, a scientist and inventor, works away secretively in the basement. When new adoptive parents discover mysterious head wounds on their children, teen detectives Wendy and Chance Hale - brother and sister sleuths known as the ""Lightbulb Kids"" - visit the island to launch an investigation. As the investigation progresses, the kids are led into the darkest regions of revelation and repression as the terrible secrets of Guy's family are revealed.",95,Drama|Fantasy,The Film Company,5/9/07,12,6.3,2007,0,0
10078,tt0841027,0.228927,0,1752038,Magicians,David Mitchell|Robert Webb|Paul Mark Elliott|Sarah Hadland|Karen Seacombe,,Andrew O'Connor,,guillotine|rival|rivalry|best friend|magician,A pair of rivaling stage magicians are forced to confront their falling out over a guillotine mishap when they compete in a magic competition.,90,Drama|Comedy|Foreign,,5/18/07,10,5.8,2007,0,1842563.3201766
13045,tt0814768,0.164897,0,0,Le prix Ã  payer,Christian Clavier|GÃ©rard Lanvin|GÃ©raldine Pailhas|Patrick Chesnais|AnaÃ¯s Demoustier,,Alexandra LeclÃ¨re,,woman director,"Jean-Pierre, a wealthy businessman, is lonely. He still desires his wife but she only seems interested in shopping and the beauty salon. Tired of lunching alone every day, one day he decides to invite his chauffeur to join him, and a relationship quickly develops as the two find they have much in common. Are they just cash machines for their wives? Don't they deserve some love (i.e. sex) in return? Jean-Pierre confiscates his wife's credit card, but things don't turn out exactly the way he'd hoped...",95,Comedy,,4/4/07,19,5.4,2007,0,0
18556,tt0973790,0.063987,0,0,Steel Trap,Pascal Langdale|Georgia Mackenzie|Julia Ballard|Joanna Bobin|Annabelle Wallis,,Luis CÃ¡mara,Surviving Each Floor Is The Name Of The Game.,heart|games,"A who-is-it setting in the claustrophobic corridors of an abandoned and locked-off office building that has several guests invited to a party by their mysterious, unknown host. Only it is they who are the victims of their crimes. Suspense and mistrust are not the only stalker in this cat and mouse game of wits and fear. Who is the stalker? Why is he killing? And what is it exactly that everyone here has in common?",89,Horror|Thriller|Foreign,Abnormal Pictures|K5 Film,1/1/07,10,4.2,2007,0,0
27298,tt0807758,0.063177,441892,1030375,Partner,Salman Khan|Govinda|Lara Dutta|Katrina Kaif|Rajpal Yadav,http://www.erosentertainment.com/partner/,David Dhawan,Do Wanna Partner?,romantic comedy|comedy,"The only male child in the family that sired six daughters, Prem has empathy towards the fair sex and decides to assist males to woo women so much so that he becomes popular as the 'Love Guru'. Amongst the men he assists are Bhaskar Chaudhry and Neil Bakshi. Klutz-like Bhaskar has fallen head over heels with his boss, a model and heiress, Priya Jaisingh. A disbelieving Prem refuses to assist him, but subsequently relents. Bhaskar uses his own charm to woo Priya successfully, and is introduced to her dad, Raj. Prem himself falls in love with a widowed single mother, Naina Shahani, a Journalist. Both men are satisfied with her respective lives not knowing that a scandalous secret will surface in the media - changing their lives forever.",155,Comedy|Foreign|Romance,,1/1/07,10,6.2,2007,464723.933316219,1083613.01582897
50128,,0.060795,0,0,Fallen: The Destiny,Paul Wesley|Fernanda Andrade|Tom Skerritt|Rick Worthy,,Mikael Salomon,,,"Aaron and Azazel defeat the Powers, and force Mazarin and his second-in-command to leave. When the two return, they discover Camael has been released with the help of a rat. Camael returns to Ariel for help. Aaron, Vilma, Gabriel, and Azazel travel up a mountain where the Light Bringer's temple is. Meanwhile, Mazarin is visited by Michael the Archangel, who tells him that if he wishes to defeat the new threat of Azazel, he may have to join with the Redeemer. Mazarin goes to Camael and Ariel, and tells them of Azazel. He then reluctantly agrees to an alliance, and the four set out to find Aaron.",80,Adventure|Fantasy|Drama|Action|Science Fiction,,1/1/07,13,7,2007,0,0
13998,tt0757361,0.057897,10000000,0,Margot at the Wedding,Nicole Kidman|Jack Black|Jennifer Jason Leigh|John Turturro|CiarÃ¡n Hinds,,Noah Baumbach,One family. Infinite degrees of separation.,jealousy|secret|independent film|neighbor|family,"Margot and her son Claude decide to visit her sister Pauline after she announces that she is getting married to less-than-impressive Malcolm. In short order, the storm the sisters create leaves behind a mess of thrashed relationships and exposed family secrets.",91,Comedy|Drama,Scott Rudin Productions,8/31/07,39,5.9,2007,10516685.8263154,0
20360,tt0795434,0.053597,0,0,Namastey London,Akshay Kumar|Katrina Kaif|Rishi Kapoor|Clive Standen|Upen Patel,http://www.erosentertainment.com/namasteylondon,Vipul Amrutlal Shah,,,"Indian-born Manmohan Malhotra decided to re-locate to London, England, established himself, returned to India, got married to Bebo, and after a period of 4 years got a visa for her so that she could live with him. Shortly thereafter she gave birth to Jasmeet. Manmohan was always embarrassed of Bebo, as she was overly healthy and not quite sophisticated, as a result he always left her at home, while he socialized. Bebo did not want Jasmeet to end up like her, so got her admitted in an English Medium school, encouraged to mingle with Caucasian friends, and as a result Jasmeet was transformed in to Jazz - a stunningly beautiful young woman, British in looks, talk, habits, and heart. Manmohan's plans to get her married to an Indian boy are all in vain. His friend, Parvez Khan, is in a similar situation with his son, Imran, openly romancing a Caucasian blonde, Susan. Manmohan decides to take his family for a tour in India...",128,Drama|Foreign|Romance,,3/27/07,15,6.6,2007,0,0
18217,tt0479199,0.314058,0,0,Buried Alive,Leah Rachel|Erin Reese|Germaine De Leon|Tobin Bell|Terence Jay,,Robert Kurtzman,,tattoo|necklace|symbol|sorority|slasher,A college prank at an abandoned house accidentally awakens a frightening spirit.,94,Action|Adventure|Horror|Thriller,Odd Lot Entertainment,2/7/07,12,2.9,2007,0,0
22887,tt0914809,0.0655429999999999,6000,6000,Loose Change: Final Cut,,,Dylan Avery,,september 11 2001,"Loose Change Final Cut is the third installment of the documentary that asks the tough questions about the 9/11 attacks and related events. This movie hopes to be the catalyst for a new independent investigation, in which the family members receive answers to their questions, and the TRUE PERPETRATORS of this horrendous crime are PROSECUTED and PUNISHED.",129,Documentary,Louder Than Words,11/11/07,12,5.1,2007,6310.01149578927,6310.01149578927
25565,tt1236486,0.040311,0,0,Transformers: Beginnings,Peter Cullen|Frank Welker|Mark Ryan|Patrick Hallahan|Brian Stepanek,,,,transformers|giant robot|robot|transforming robot|faction,"On their home planet of Cybertron, the Autobots and Decepticons are involved in an explosive battle over the coveted AllSpark. With the fate of the universe at stake, the Autobots send it far from the reaches of the ruthless Megatron, leader of the Decepticons. But there are even more surprises in store when it crash-lands on Earth.",22,Animation|Action|Thriller|Science Fiction,DreamWorks Home Entertainment,10/16/07,34,5.8,2007,0,0
21943,tt0877522,0.032904,0,0,Ho Voglia Di Te,Riccardo Scamarcio|Laura Chiatti|Katy Louise Saunders|Susy Laude|Maria Chiara Augenti,http://www.hovogliadite.it/,Luis Prieto,,,"The film stars Riccardo Scamarcio as a macho type who becomes entangled with an independent-minded girl, played by Laura Chiatti. Ho voglia di te had the best opening ever for an Italian picture and remains the country's third best box office release for 2007 with a 15 million Euros gross. The film is the sequel of Tre metri sopra il cielo (Three Steps Over Heaven) directed by Luca Lucini.",106,Romance|Comedy,,3/9/07,38,4.2,2007,0,0
13068,tt0477078,0.027512,0,0,Rocket Science,Nicholas D'Agosto|Margo Martindale|Reece Thompson|Anna Kendrick|Jonah Hill,,Jeffrey Blitz,Life is easier done than said.,independent film,"Hal, a 15-year-old high-school student with a minor yet socially alienating (and painful) disability: he stutters uncontrollably. Determined to work through the problem, Hal opts for an extreme route he joins the school debating team, which sends him on a headfirst plunge into breakneck speech competitions and offers a much-needed boost toward correcting the problem.",101,Comedy|Drama,HBO Films|W B I Films|Rocket Science Inc.|Duly Noted,1/19/07,16,6.3,2007,0,0
15261,tt0972785,0.020514,0,0,Bring It On: In It To Win It,Ashley Benson|Cassie Scerbo|Noel Areizaga|Jennifer Tisdale|Kierstin Koppel,,Steve Rash,,competition|cheerleader|sport|cheerleading|cheering crowd,Fourth 'Bring It On' movie is set at a cheerleader camp in Florida with a 'West Side Story' musical feel has the female captain of the West Side Sharks meeting and romancing a male member of the East Coast Jets amid their different team rivalries.,90,Comedy,Universal Pictures|Beacon Communications,11/10/07,70,5.6,2007,0,0
46169,tt1017465,0.019669,0,0,Twitches Too,Tamera Mowry|Tia Mowry|Patrick Fabian|Leslie Seiler|Karen Holness,,Stuart Gillard,,witch|sequel|missing father,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.",83,Drama|Family|Fantasy|TV Movie,Walt Disney Studios Home Entertainment|Disney Channel,10/12/07,29,4.9,2007,0,0
12901,tt0912593,0.019101,2000000,1431623,No End in Sight,Campbell Scott|Gerald Burke|Ali Fadhil|Robert Hutchings,http://www.noendinsightmovie.com,Charles Ferguson,The American Occupation of Iraq. The Inside Story From the Ultimate Insiders.,white house|occupying power|independent film|claim in title|incompetence,"Chronological look at the fiasco in Iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of Saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the White House announced by Bremmer when he took over.",102,Documentary,,7/27/07,12,6.7,2007,2103337.16526309,1505592.93127272
21623,tt0467167,0.017396,0,0,Beneath,Nora Zehetner|Brenna O'Brien|Carly Pope|Don S. Davis|Tim Perez,,Dagen Merrill,,montana|buried alive|vision|teenager|blackouts,"Christy (Zehetner) returns to her hometown years after a car accident that disfigured her older sister. Haunted by the accident in which she was the driver, she learns that her worst nightmares have either come true ... or are about to.",82,Horror|Mystery|Thriller,MTV Films|Paramount Classics,7/8/07,14,5,2007,0,0
39561,tt0865951,0.013017,1100000,0,Testosteron,Piotr Adamczyk|Magdalena Boczarska|Maria Gladkowska|Magdalena GÃ³rska|Tomasz Karolak,,Tomasz Konecki|Andrzej Saramonowicz,,male nudity|father-son relationship|alcohol|bet|beach,"The wedding of Kornel, a young, well known TV scientist, to the famous singer, Alicja, is to be the social event of the year. In the suburban reception hall, the final preperations are being made. The waiter, Tytus, who is somewhat touchy having just found out he is to become a father, lays out the cutlery on the tables.",116,Comedy,Van Worden,3/2/07,10,6,2007,1156835.4408947,0
36443,tt1039647,0.010471,200000,0,The Union: The Business Behind Getting High,George H. W. Bush|George W. Bush|Chris Bennett,http://www.theunionmovie.com/,Brett Harvey,,,"Filmmaker Adam Scorgie explores the illegal marijuana industry in British Columbia, revealing how the international business is most likely more profitable than it would be if it was lawful in this enlightening documentary. Marijuana growers, law enforcement officials, physicians, politicians, criminologists, economists and celebritiesâ€”including comedian Tommy Chongâ€”shed light on this topical subject in a series of compelling interviews.",104,Comedy|Documentary,,5/8/07,14,6.8,2007,210333.716526309,0
19934,tt1024896,0.009512,0,0,Ce soir je dors chez toi,Jean-Paul Rouve|MÃ©lanie Doutey|Kad Merad|Rhiles Djarouane|HÃ©lÃ¨ne Patarot,,Olivier Baroux,,,"Alex and Laetitia appear to make the perfect couple. But, as much as he loves his gorgeous fun-loving sweetheart, Alex isnâ€™t yet ready for her to move in with him. Laetitia has other ideas. She has already packed her bags and lets Alex know that she will be taking up residence in his apartment within a few hours. For Alex, this is his worst nightmare come true. In desperation, he persuades his best friend to simulate an attack of depression so that he can move in with him...",84,Comedy,SPAD Films|KL Productions|Alter Films,11/21/07,12,5.3,2007,0,0
15651,tt0912583,0.006681,0,312751,For the Bible Tells Me So,Imogene Robinson|Victor Robinson|Gene Robinson|Isabella 'Boo' McDaniel,http://www.forthebibletellsmeso.org/indexd.htm,Daniel G. Karslake ,,bible|homosexuality|lesbian|religion,An exploration of the intersection between religion and homosexuality in the U.S. and how the religious right has used its interpretation of the Bible to stigmatize the gay community.,98,Documentary,,10/5/07,10,6.1,2007,0,328910.400886598
348,tt0078748,4.935897,11000000,104931801,Alien,Sigourney Weaver|Tom Skerritt|Veronica Cartwright|Harry Dean Stanton|John Hurt,https://www.facebook.com/alienanthology/,Ridley Scott,In space no one can hear you scream.,android|self-destruction|countdown|space marine|space suit,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",117,Horror|Action|Thriller|Science Fiction,Twentieth Century-Fox Productions|Brandywine Productions,5/25/79,2724,7.6,1979,33050094.0275175,315273262.68425
28,tt0078788,2.31952,31500000,83471511,Apocalypse Now,Martin Sheen|Marlon Brando|Robert Duvall|Laurence Fishburne|Sam Bottoms,http://www.apocalypsenow.com,Francis Ford Coppola,This is the end...,guerilla|river|vietnam|vietcong|cambodia,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",153,Drama|War,Zoetrope Studios,8/15/79,1100,7.8,1979,94643451.0788001,250794662.469905
9659,tt0079501,2.012021,400000,100000000,Mad Max,Mel Gibson|Joanne Samuel|Hugh Keays-Byrne|Steve Bisley|Tim Burns,,George Miller,The Maximum Force Of The Future,chain|baby|bridge|post-apocalyptic|dystopia,"In a dystopic future Australia, a vicious biker gang murder a cop's family, and makes his fight with them personal.",93,Adventure|Action|Thriller|Science Fiction,Kennedy Miller Productions|Mad Max Films|Crossroads,4/12/79,667,6.5,1979,1201821.60100063,300455400.250159
152,tt0079945,1.823058,35000000,139000000,Star Trek: The Motion Picture,William Shatner|Leonard Nimoy|George Takei|James Doohan|Walter Koenig,,Robert Wise,The human adventure is just beginning.,artificial intelligence|uss enterprise|starfleet|san francisco|self sacrifice,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",132,Science Fiction|Adventure|Mystery,Paramount Pictures,12/6/79,304,6,1979,105159390.087555,417633006.347721
698,tt0079574,1.691143,34000000,210300000,Moonraker,Roger Moore|Lois Chiles|Michael Lonsdale|Corinne ClÃ©ry|Richard Kiel,http://www.mgm.com/view/movie/1292/Moonraker/,Lewis Gilbert,Outer space now belongs to 007.,venice|mass murder|space marine|space suit|marcus square,During the transportation of a Space Shuttle a Boeing 747 crashes in the Atlantic Ocean yet when they go to look for the destroyed shuttle it is not there. James Bond investigates the missing mission space shuttle and soon learns that the shuttles owner Hugo Drax wants to kill all of mankind.,126,Action|Adventure|Thriller|Science Fiction,Eon Productions,6/26/79,299,5.7,1979,102154836.085054,631857706.726084
583,tt0079470,1.465088,4000000,20045115,Life of Brian,Graham Chapman|John Cleese|Terry Gilliam|Eric Idle|Terry Jones,,Terry Jones,He wasn't the messiah. He was a very naughty boy.,christianity|male nudity|jewry|resistance|gladiator,"A brilliant parody from the British comedy group Monty Python about the history of (not Jesus but the boy born right next door to The Manger, Brian). A Terry Jones directed film from 1979 that has since gained cult status.",94,Comedy,HandMade Films|Python (Monty) Pictures,8/16/79,716,7.5,1979,12018216.0100063,60226630.5038547
5157,tt0078846,1.39491,239000,0,Beneath the Valley of the Ultra-Vixens,Uschi Digard|Ann Marie|Stuart Lancaster|Michael Finn|Sharon Ceccatti,,Russ Meyer,Six Chicks in search of a Cluck! ...and so hilariously funny!,male nudity|female nudity|sex|nudity|blow job,"Believe it or not even in Smalltown USA there are still people who are unfulfilled and unrelieved in the midst of plenty. Levonna &amp; Lamar could have the perfect relationship if it were not Lamar's obsession with rear entry. After submitting to the one last time Levonna comes up with a plan. While Lamar is trying find other tail to try his technique on, Levonna becomes Lola with aid of a wig and a Mexican accent. A Mexican cocktail later Lola finally has Lamar straight, but he wasn't awake for it. The gay marriage counselor, attracted to Lamar's problem, couldn't help them and Lemar must finally seek redemption at the church of Rio Dio Radio and the laying on of hands by Sister Eufaula Roo.",93,Comedy,RM Films International,5/11/79,12,5,1979,718088.40659788,0
11474,tt0080120,1.119476,0,22490039,The Warriors,Michael Beck|James Remar|David Patrick Kelly|Dorsey Wright|David Harris,,Walter Hill,These Are The Armies Of The Night........,gang war|gangster boss|coney island|gang|new york city,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.",93,Action|Adventure|Crime|Drama|Thriller,Paramount Pictures,2/9/79,206,7,1979,0,67572536.6938669
1367,tt0079817,1.049233,7000000,200182160,Rocky II,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,,Sylvester Stallone,Once he fought for a dream. Now he's fighting for love!,transporter|coma|wife husband relationship|intensive care|hero,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",119,Drama,United Artists,6/15/79,504,6.8,1979,21031878.0175111,601458110.057414
9453,tt0080491,0.973049,17500000,23438120,Caligola,Malcolm McDowell|Teresa Ann Savoy|Helen Mirren|Peter O'Toole|John Gielgud,,Tinto Brass,What would you have done if you had been given absolute power of life and death over everybody else in the whole world?,italy|assassination|rape|sexuality|roman empire,"The perversion behind imperial Rome, the epic story of Rome's mad Emporer. All the details of his cruel, bizarre reign are revealed right here: His unholy sexual passion for his sister, his marriage to Rome's most infamous prostitute, his fiendishly inventive means of disposing those who would oppose him, and more.",156,Drama|History|Romance,Penthouse Films International|Felix Cinematorgrafica,1/21/79,65,5.3,1979,52579695.0437778,70421097.2571126
696,tt0079522,0.96139,0,39946780,Manhattan,Woody Allen|Diane Keaton|Michael Murphy|Mariel Hemingway|Meryl Streep,,Woody Allen,Woody Allen's New Comedy Hit,new york|adultery|based on novel|lolita|love,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,96,Comedy|Drama|Romance,Jack Rollins & Charles H. Joffe Productions,4/25/79,310,7.7,1979,0,120022257.73605
9638,tt0079714,0.794667,300000,11988469,Phantasm,Angus Scrimm|A. Michael Baldwin|Bill Thornbury|Reggie Bannister|Kathy Lester,http://phantasm.com,Don Coscarelli,"If this one doesnâ€™t scare you, youâ€™re already dead.",evil|ice cream man Â |mausoleum|tall man|sentinals,"A young boy and his friends face off against a mysterious grave robber known only as the Tall Man, who keeps a mysterious arsenal of terrible weapons with him.",89,Horror|Science Fiction,New Breed Productions,3/28/79,50,6.1,1979,901366.200750477,36020002.5178162
10654,tt0079261,0.683837,11000000,0,Hair,John Savage|Treat Williams|Annie Golden|Beverly D'Angelo|Dorsey Wright,,MiloÅ¡ Forman,Let the sun shine in!,hippie|free love|commune|vietnam war|army,"Claude heads to New York upon receiving his draft notice, leaving the family ranch in Oklahoma. He arrives in New York where he is rapidly indoctrinated into the youth subculture before reporting in for boot camp.",121,Drama|Comedy|History|Music,United Artists|CIP Filmproduktion GmbH,3/14/79,59,7,1979,33050094.0275175,0
11449,tt0078767,0.593218,0,86432000,The Amityville Horror,James Brolin|Margot Kidder|Rod Steiger|Don Stroud|James Tolkan,,Stuart Rosenberg,"For God's Sake, Get Out!",haunted house|long island|indian burial ground|bare midriff|newspaper article,"George Lutz and his wife Kathleen, move into their Long Island dream house with their children only for their lives to be turned into a hellish nightmare. The legacy of a murder committed in the house gradually affects the family and a priest is brought in to try and exorcise the demonic presence from their home.",117,Drama|Horror|Thriller,American International Pictures (AIP),7/27/79,81,6.2,1979,0,259689611.544217
10734,tt0079116,0.567776,8000000,43000000,Escape from Alcatraz,Clint Eastwood|Patrick McGoohan|Roberts Blossom|Jack Thibeau|Fred Ward,,Don Siegel,No one has ever escaped from Alcatraz...and no one ever will!,prison|island|mouse|alcatraz|biography,"Escape from Alcatraz tells the story of the only three men ever to escape from the infamous maximum security prison at Alcatraz. In 29 years, the seemingly impenetrable federal penitentiary, which housed Al Capone and ""Birdman"" Robert Stroud, was only broken once - by three men never heard of again.",111,Crime|Drama,Paramount Pictures|Malpaso Company,6/22/79,273,7.1,1979,24036432.0200127,129195822.107568
16858,tt0078754,0.550722,0,37823676,All That Jazz,Roy Scheider|Jessica Lange|Leland Palmer|Ann Reinking|Ben Vereen,,Bob Fosse,All that work. All that glitter. All that pain. All that love. All that crazy rhythm. All that jazz.,show business|film making|tap dancing|movie in movie|divorce,"Bob Fosse's semi-autobiographical film celebrates show business stripped of glitz or giddy illusions. Joe Gideon (Roy Scheider) is at the top of the heap, one of the most successful directors and choreographers in musical theatre. But he can feel his world slowly collapsing around him--his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going.",123,Drama|Music,Twentieth Century Fox Film Corporation|Columbia Pictures Corporation,12/20/79,42,6.8,1979,0,113643277.115123
6404,tt0079641,0.517874,0,0,Nosferatu: Phantom der Nacht,Klaus Kinski|Isabelle Adjani|Bruno Ganz|Roland Topor|Walter Ladengast,,Werner Herzog,,transylvania|small town|coffin|pest|castle,"Jonathan Harker is sent away to Count Dracula's castle to sell him a house in Virna, where he lives. But Count Dracula is a vampire, an undead ghoul living of men's blood. Inspired by a photograph of Lucy Harker, Dracula moves to Virna, bringing with him death and plague. An unusually contemplative version of Dracula, in which the vampire bears the cross of not being able to get old and die.",107,Drama|Horror,Gaumont|Werner Herzog Filmproduktion|Zweites Deutsches Fernsehen (ZDF),4/11/79,55,7.3,1979,0,0
9570,tt0078869,0.516927,20000000,35841901,The Black Hole,Maximilian Schell|Anthony Perkins|Robert Forster|Joseph Bottoms|Ernest Borgnine,,Gary Nelson,A journey that begins where everything ends!,killer robot|space marine|ghost ship|black hole,"The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.",98,Adventure|Family|Science Fiction|Action,Walt Disney Productions,12/18/79,54,5.8,1979,60091080.0500318,107688927.106815
10322,tt0078841,0.498186,0,30177511,Being There,Peter Sellers|Shirley MacLaine|Melvyn Douglas|Jack Warden|Richard Dysart,,Hal Ashby,Getting there is half the fun; being there is all of it!,washington d.c.|u.s. president|identity|policy and organisations|autism,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.",130,Comedy|Drama,United Artists|Lorimar Film Entertainment,12/19/79,89,7.6,1979,0,90669961.4605858
